,id,title,genres,keywords,overview,director,cast,release_date,production_companies,runtime,popularity,budget,revenue,vote_average,vote_count,poster_path
1146,2800,Rumor Has It...,['Comedy'],"['ladykiller', 'daughter', 'family secrets', 'extramarital affair']","Sarah Huttinger's return home with her fiance convinces her that the sedate, proper, country-club lifestyle of her family isn't for her – and that maybe the Huttinger family isn't even hers – as she uncovers secrets that suggest the Huttingers are neither sedate nor proper.",['Rob Reiner'],"['Jennifer Aniston', 'Kevin Costner', 'Shirley MacLaine', 'Mark Ruffalo', 'Dustin Hoffman', 'Richard Jenkins', 'Christopher McDonald', 'Mena Suvari', 'Steve Sandvoss', 'Rob Lanza', 'Erinn Bartlett']",2005-12-23,"['Village Roadshow Pictures', 'Section Eight', 'Spring Creek Productions', 'Warner Bros.']",97.0,6.158212,70000000,88933562.0,5.3,309.0,/6Hj5mFf1nv6gsYhGpz0xetPGYbg.jpg
1147,6935,Yamakasi,"['Action', 'Crime', 'Drama']",['parkour'],"Yamakasi - Les samouraïs des temps modernes is a 2001 French movie written by Luc Besson. It demonstrates the skills of the Yamakasi, a group of traceurs who battle against injustice in the Paris ghetto. They use parkour to steal from the rich in order to pay off medical bills for a kid injured copying their techniques.",['Ariel Zeitoun'],"['Châu Belle Dinh', 'Williams Belle', 'Malik Diouf', 'Yann Hnautra', ""Guylain N'Guba-Boyeke"", 'Charles Perrière', 'Laurent Piemontesi', 'Maher Kamoun', 'Bruno Flender', 'Amel Djemel', 'Afida Tahri', 'Abdelkrim Bahloul', 'Nassim Faid', 'Pascal Léger', 'Frédéric Pellegeay', 'Gwenael Clause']",2001-04-04,[],90.0,7.165551,0,0.0,5.8,140.0,/vFOYe0lThvjeKMn69DaVZDeaFSF.jpg
1148,1690,Hostel,['Horror'],"['bathroom', 'sex', 'amsterdam', 'europe', 'brothel', 'slovakia', 'backpacker', 'horror', 'gore', 'blood', 'torture', 'business card', 'doberman', 'hostel', 'surgery', 'elite club', 'fingers']","Three backpackers head to a Slovakian city that promises to meet their hedonistic expectations, with no idea of the hell that awaits them.",['Eli Roth'],"['Jay Hernandez', 'Derek Richardson', 'Eythor Gudjonsson', 'Barbara Nedeljakova', 'Jana Kaderabkova', 'Jan Vlasák', 'Lubomir Bukovy', 'Takashi Miike', 'Keiko Seiko', 'Jana Havlickova', 'Rick Hoffman', 'Petr Janis', 'Jennifer Lim', 'Eli Roth', 'Josef Bradna']",2005-01-06,"['International Production Company', 'Raw Nerve', 'Lionsgate', 'Next Entertainment', 'Screen Gems', 'Hostel LLC']",94.0,12.093928,4800000,80578934.0,5.7,913.0,/zF3pEs1CUbjPgioxDH4h2MEHsWl.jpg
1149,834,Underworld: Evolution,"['Fantasy', 'Action', 'Science Fiction', 'Thriller']","['budapest', 'key', 'vampire', 'light', 'werewolf', 'evolution', 'fang vamp']","As the war between the vampires and the Lycans rages on, Selene, a former member of the Death Dealers (an elite vampire special forces unit that hunts werewolves), and Michael, the werewolf hybrid, work together in an effort to unlock the secrets of their respective bloodlines.",['Len Wiseman'],"['Kate Beckinsale', 'Scott Speedman', 'Tony Curran', 'Shane Brolly', 'Derek Jacobi', 'Bill Nighy', 'Steven Mackintosh', 'Zita Görög', 'Brian Steele', 'Scott McElroy', 'John Mann', 'Michael Sheen', 'Sophia Myles', 'Richard Cetrone', 'Mike Mukatis', 'Raoul Ganeev', 'Andrew Kavadas']",2006-01-12,"['Lakeshore Entertainment', 'Screen Gems']",106.0,12.496805,50000000,111340801.0,6.4,1548.0,/fogihlu39MuYgL6pKObI4SQWPOY.jpg
1150,17,The Dark,"['Horror', 'Thriller', 'Mystery']","['suicide', 'paradise', 'child abuse', 'sea', 'adolescence', 'wales', 'secret', 'underworld', 'shepherd', 'loss of child', 'sheep', 'single', 'mother daughter relationship', 'sect']",Adèle and her daughter Sarah are traveling on the Welsh coastline to see her husband James when Sarah disappears. A different but similar looking girl appears who says she died in a past time. Adèle tries to discover what happened to her daughter as she is tormented by Celtic mythology from the past.,['John Fawcett'],"['Sean Bean', 'Maria Bello', 'Richard Elfyn', 'Maurice Roeves', 'Abigail Stone', 'Sophie Stuckey', 'Casper Harvey', 'Eluned Jones', 'Gwenyth Petty', 'Robin Griffith']",2006-01-26,"['Constantin Film', 'Impact Pictures', 'Isle of Man Film', 'UK Film Council']",87.0,5.691508,0,0.0,5.6,76.0,/8fzjzQhLXl1afshhsE5Y3MGuco4.jpg
1151,1544,Imagine Me & You,"['Drama', 'Comedy', 'Romance']","['london england', 'flower shop', 'homosexuality', 'lesbian', 'lgbt']","During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.",['Ol Parker'],"['Piper Perabo', 'Lena Headey', 'Matthew Goode', 'Celia Imrie', 'Darren Boyd', 'Sharon Horgan', 'Sue Johnston', 'Boo Jackson', 'Vinette Robinson', 'Eva Birthistle', 'Anthony Stewart Head', 'Angel Coulby', 'Ben Miles', 'Rick Warden', 'Ruth Sheen']",2005-02-01,"['BBC Films', 'Filmstiftung Nordrhein-Westfalen', 'X-Filme Creative Pool', 'Ealing Studios', 'Fragile Films', 'Focus Features', 'RTL', 'Cougar Films Ltd.', 'Minotaur Film Partnership No. 3']",93.0,6.008971,0,2455831.0,7.0,181.0,/6IXVDZOpqThs3GTPix4ImwrTVb7.jpg
1152,7304,Running Scared,"['Action', 'Crime', 'Drama', 'Thriller']","['ice hockey', 'racism', 'pedophile', 'throat slitting', 'shot in the stomach', 'head blown off', 'police investigation', 'pistol whip', 'shot in the shoulder', 'child uses gun', 'ankle holster', 'breaking finger']","After a drug-op gone bad, Joey Gazelle is put in charge of disposing the gun that shot a dirty cop. But things goes wrong for Joey after the neighbor kid stole the gun and used it to shoot his abusive father. Now Joey has to find the kid and the gun before the police and the mob find them first.",['Wayne Kramer'],"['Paul Walker', 'Cameron Bright', 'Vera Farmiga', 'Chazz Palminteri', 'Karel Roden', 'Johnny Messner', 'Ivana Miličević', 'Alex Neuberger', 'Michael Cudlitz', 'Bruce Altman', 'Elizabeth Mitchell', 'Arthur J. Nascarella', 'John Noble', 'Idalis DeLeón', 'David Warshofsky']",2006-01-06,"['International Production Company', 'True Grit Productions', 'Zero Gravity Management', 'Pierce/Williams Entertainment']",122.0,7.435544,17000000,9500000.0,7.0,332.0,/lTb9focF0HA0JLdj8WVPRHgmEiW.jpg
1153,2207,16 Blocks,"['Action', 'Adventure', 'Crime', 'Thriller']","['mission of murder', 'male bonding', 'doing the right thing', 'people change']","An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.",['Richard Donner'],"['Bruce Willis', 'Yasiin Bey', 'David Morse', 'Jenna Stern', 'David Zayas', 'Casey Sander', 'Cylk Cozart', 'Robert Racki', 'Patrick Garrow', 'Sasha Roiz', 'Conrad Pla', 'Hechter Ubarry', 'Richard Fitzpatrick', 'Peter McRobbie', 'Michael F. Keenan', 'Robert Clohessy', 'Tig Fong', 'David Sparrow', 'Beatriz Yuste', 'Danny Lima', 'Angela Seto']",2006-03-01,"[""Donners' Company"", 'Cheyenne Enterprises', 'Alcon Entertainment', 'Nu Image Entertainment GmbH', 'Millennium Films', 'Emmett/Furla Films', 'Equity Pictures Medienfonds GmbH & Co. KG III', '16 Block Productions']",105.0,11.887779,55000000,65664721.0,6.2,675.0,/wpKBLDjNRddmH6N32ni4bASogt8.jpg
1154,6877,Failure to Launch,['Comedy'],"['hotel mom', 'romantic comedy', 'lying', 'living with parents', 'pretend relationship']","Tripp, an attractive man in his thirties, is still living with his parents Al and Sue. Tripp's best friends Demo and Ace are also still living in their parents' homes and seem proud of it. Al and Sue are not happy, however, and are fascinated when friends whose adult son has recently moved away from home reveal they hired an expert to arrange the matter and couldn't be happier with the result.",['Tom Dey'],"['Matthew McConaughey', 'Sarah Jessica Parker', 'Zooey Deschanel', 'Justin Bartha', 'Bradley Cooper', 'Terry Bradshaw', 'Kathy Bates', 'Tyrel Jackson Williams', 'Katheryn Winnick', 'Patton Oswalt', 'Rob Corddry', 'Stephen Tobolowsky']",2006-03-10,"['Paramount Pictures', 'Scott Rudin Productions', 'Failure to Launch Productions']",97.0,9.438013,50000000,128406887.0,5.5,407.0,/sJUEp6HGFitc3Ai2ZnaSJEGy96T.jpg
1155,950,Ice Age: The Meltdown,"['Animation', 'Family', 'Comedy', 'Adventure']","['mammoth', 'sloth', 'ice age', 'barrier ice', 'ice melting', 'iceberg', 'flooding', 'adventure', 'lovers', 'deluge', 'saber-toothed tiger']","Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",['Carlos Saldanha'],"['Ray Romano', 'John Leguizamo', 'Denis Leary', 'Queen Latifah', 'Seann William Scott', 'Josh Peck', 'Jay Leno', 'Will Arnett', 'Chris Wedge', 'Peter Ackerman', 'Caitlin Rose Anderson', 'Connor Anderson', 'Joseph Bologna', 'Jack Crocicchia', 'Peter DeSeve', 'Ariel Winter', 'Clea Lewis', 'Stephen Root', 'Nicole DeFelice', 'Debi Derryberry', 'Marshall Efron', 'Tom Fahn', 'Jason Fricchione', 'James Edmund Godwin', 'George Jacobs', 'Brian Scott McFadden', 'Jansen Panettiere', 'Gregory Romano', 'Matthew Romano', 'Carlos Saldanha', 'Manoela Scarpa Saldanha', 'Sofia Scarpa Saldanha', 'Reyna Shaskan', 'James Sie', 'Cindy Slattery']",2006-03-23,"['Blue Sky Studios', 'Twentieth Century Fox Animation']",91.0,16.646029,80000000,660940780.0,6.5,3034.0,/isRuztu5Ch7FJdtSBLcG8QSOpEI.jpg
1156,752,V for Vendetta,"['Action', 'Thriller', 'Fantasy']","['detective', 'vatican', 'fascism', 'satanism', 'fascist', 'dystopia', 'government', 'chancellor', 'revenge', 'personification of satan', 'torture', 'hatred', 'masked vigilante', 'catholicism', 'catholic priest', 'catholic guilt', 'jesuit', 'vengeful spirit', 'activist', 'irish catholic', 'vengeful', 'jesuit priest', 'gnosticism', 'occultism']","In a world in which Great Britain has become a fascist state, a masked vigilante known only as 'V' conducts guerrilla warfare against the oppressive British government. When 'V' rescues a young woman from the secret police, he finds in her an ally with whom he can continue his fight to free the people of Britain.",['James McTeigue'],"['Natalie Portman', 'Hugo Weaving', 'Stephen Rea', 'Stephen Fry', 'John Hurt', 'Tim Pigott-Smith', 'Natasha Wightman', 'Rupert Graves', 'Roger Allam', 'Ben Miles', 'Sinéad Cusack', 'Eddie Marsan', 'John Standing', 'Imogen Poots', 'Clive Ashborn', 'Emma Field-Rayner', 'Ian Burfield', 'Mark Phoenix', 'Alister Mazzotti', 'Billie Cook', 'Guy Henry', 'Cosima Shaw', 'Megan Gay', 'Roderic Culver', 'Andy Rashleigh', 'Chad Stahelski', 'Antje Rau', 'Amelda Brown', 'Richard Campbell', 'Mark Longhurst', 'Charles Cork', 'John Ringham', 'Oliver Bradshaw', 'Juliet Howland', 'Joseph Rye']",2006-03-15,"['Studio Babelsberg', 'DC Comics', 'Virtual Studios', 'Anarchos Productions', 'Silver Pictures', 'Warner Bros.', 'Medienboard Berlin-Brandenburg', 'Fünfte Babelsberg Film']",132.0,20.214422,54000000,132511035.0,7.7,4562.0,/AoGpqw4S4ZGgwhlM3FgzFVwyIGl.jpg
1157,388,Inside Man,"['Crime', 'Drama', 'Thriller']","['bank manager', 'kidnapping', 'nazi background', 'document', 'ultimatum', 'court case', 'heist', 'financial transactions']","Bank robber Dalton Russell enters a Manhattan bank, locks the doors and takes hostages, working methodically and without haste. Detective Frazier is assigned to negotiate, but his mind is occupied with the corruption charges he is facing. With an army of police surrounding the bank, the thief, the cop and a high-profile 'fixer' enter high-stakes negotiations.",['Spike Lee'],"['Denzel Washington', 'Clive Owen', 'Jodie Foster', 'Christopher Plummer', 'Willem Dafoe', 'Chiwetel Ejiofor', 'Kim Director', 'James Ransone', 'Carlos Andrés Gómez', 'Bernie Rachelle', 'Peter Kybart', 'Peter Gerety', 'Victor Colicchio', 'Ashlie Atkinson', 'Daryl Mitchell', 'Cassandra Freeman', 'Al Palagonia', 'Florina Petcu', 'Peter Frechette', 'Samantha Ivers', 'Waris Ahluwalia', 'Marcia Jean Kurtz', 'Gerry Vichi', 'Jason Manuel Olazabal', 'Rodney ""Bear"" Jackson', 'Lemon Andersen', 'Ken Leung', 'Amir Ali Said', 'Rafael Osorio', 'David Brown', 'Robert C. Kirk', 'Frank Stellato', 'Ed Onipede Blunt', 'Jeff Ward', 'Anthony Mangano']",2006-03-23,"['Imagine Entertainment', 'Universal Pictures', '40 Acres & A Mule Filmworks']",129.0,13.393548,45000000,184376254.0,7.3,1671.0,/z6wYRuvk1lf60R4SmWETfdUvGsm.jpg
1158,186,Lucky Number Slevin,"['Drama', 'Thriller', 'Crime', 'Mystery']","['assassination', 'assassin', 'identity', 'sniper', 'mistake in person', 'jew', 'gangster boss', 'gambling debts', 'boss', 'murder', 'sniper rifle', 'fbi agent', 'horse racing', 'gambler', 'slevin', 'caso', 'hoodlum', 'black men']","Slevin is mistakenly put in the middle of a personal war between the city’s biggest criminal bosses. Under constant watch, Slevin must try not to get killed by an infamous assassin and come up with an idea of how to get out of his current dilemma. A film with many twists and turns.",['Paul McGuigan'],"['Josh Hartnett', 'Bruce Willis', 'Lucy Liu', 'Morgan Freeman', 'Ben Kingsley', 'Michael Rubenfeld', 'Peter Outerbridge', 'Stanley Tucci', 'Kevin Chamberlin', 'Dorian Missick', 'Mykelti Williamson', 'Scott Gibson', 'Corey Stoll', 'Robert Forster', 'Sam Jaeger', 'Danny Aiello', 'Jennifer Miller']",2006-02-24,"['The Weinstein Company', 'FilmEngine', 'Capitol Films', 'Ascendant Pictures', 'VIP Medienfonds 4', 'The Complex Studio']",110.0,11.15092,27000000,56308881.0,7.4,1356.0,/jtKq0EtothAzWlnRBBWGCA8uFuu.jpg
1159,3093,Basic Instinct 2,"['Crime', 'Mystery', 'Thriller']","['male nudity', 'sex', 'legs', 'soho london', 'playing god', 'jacuzzi']","Novelist Catherine Tramell is once again in trouble with the law, and Scotland Yard appoints psychiatrist Dr. Michael Glass to evaluate her. Though, like Detective Nick Curran before him, Glass is entranced by Tramell and lured into a seductive game.",['Michael Caton-Jones'],"['Sharon Stone', 'David Morrissey', 'Charlotte Rampling', 'David Thewlis', 'Stan Collymore', 'Indira Varma', 'Heathcote Williams', 'Hugh Dancy', 'Terence Harvey', 'Jan Chappell', 'Neil Maskell', 'Ellen Thomas', 'Flora Montgomery', 'Kata Dobó', 'Iain Robertson', 'Charlie Simpson', 'Danielle Lydon', 'Christopher Brand', 'Charlotte Purton', 'Adam Allfrey', 'Mark Sangster', 'Tim Berrington', 'Vee Vimolmal', 'Simon Lenagan', 'Clair Tebbut', ""Aisling O'Neill"", 'Martin Heathcote', 'Robyn Cooper', 'Peter Rnic', 'Robert Dearle', 'Keith How', 'Alexandra Staden', 'Elizabeth Adamczyk', 'João Costa Menezes', 'Andre Schneider']",2006-03-29,"['Intermedia Films', 'Kanzaman', 'C-2 Pictures', 'IMF Internationale Medien und Film GmbH & Co. 3. Produktions KG']",114.0,15.321902,70000000,38629478.0,4.6,183.0,/gXzrKzHnMmfWCF5PMYQfNOzCxYl.jpg
1160,8998,Friends with Money,"['Comedy', 'Drama', 'Romance']","['midlife crisis', 'marriage', 'money', 'divorce', 'fashion', 'woman director']","After she quits her lucrative job, Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends.",['Nicole Holofcener'],"['Catherine Keener', 'Jason Isaacs', 'Timm Sharp', 'Jennifer Aniston', 'Joan Cusack', 'Greg Germann', 'Hailey Noelle Johnson', 'Simon McBurney', 'Frances McDormand', 'Marin Hinkle', 'Ty Burrell', 'Scott Caan', 'Bob Stephenson']",2006-09-07,['Sony Pictures'],88.0,8.869162,6500000,13368437.0,5.1,132.0,/aoZs2thanH8GujtAoiqXj4BkSKK.jpg
1161,4441,Candy,"['Drama', 'Romance']","['junkie', 'methadone programme', 'heroin', 'artist', 'cold turkey', 'mental breakdown', 'lovers', 'australia', 'drawing and painting', 'marriage']","A poet falls in love with an art student, who gravitates to his bohemian lifestyle -- and his love of heroin. Hooked as much on one another as they are on the drug, their relationship alternates between states of oblivion, self-destruction, and despair.",['Neil Armfield'],"['Abbie Cornish', 'Heath Ledger', 'Geoffrey Rush', 'Tony Martin', 'Noni Hazlehurst', 'Roberto Meza-Mont', 'Tom Budge', 'Nathaniel Dean', 'Adrienne Pickering', 'Paul Blackwell']",2006-02-15,"['Film Finance Group', 'The New South Wales Film and Television Office', 'Paradigm Hyde Films']",116.0,4.772204,0,2077763.0,7.0,152.0,/1Q3iqanrk8qjl3orfDbd0rk4XV3.jpg
1162,2652,Hard Candy,"['Drama', 'Thriller']","['suicide', 'rape', 'age difference', 'photographer', 'ice', 'shower', 'menace', 'lie', 'pedophilia', 'manipulation', 'bedroom', 'sadism', 'electric shock', 'coffee shop', 'castration', 'insanity', 'vigilante', 'sociopath', 'deception', 'neighbor', 'teenage girl', 'crying', 'torture', 'sadist', 'pedophile', 'cruelty', 'older man younger woman relationship', 'one day', 'justice', 'drinking', 'rooftop', 'held captive', 'mental illness', 'threat', 'sexual torture', 'screaming', 'electrical torture', 'childhood sexual abuse', 'photo studio', 'verbal abuse']","A mature 14-year old girl meets a charming 32-year old photographer on the Internet. Suspecting that he is a pedophile, she goes to his home in an attempt to expose him.",['David Slade'],"['Patrick Wilson', 'Ellen Page', 'Sandra Oh', 'Odessa Rae', 'G.J. Echternkamp']",2005-01-14,['Vulcan Productions Inc.'],103.0,9.62025,950000,7022209.0,6.8,726.0,/1xInhmQVOOVS7xFT5DthpIwUTDI.jpg
1163,5820,The Sentinel,"['Action', 'Thriller', 'Crime']","['usa president', 'agent']",A secret service agent is framed as the mole in an assassination attempt on the president. He must clear his name and foil another assassination attempt while on the run from a relentless FBI agent.,['Clark Johnson'],"['Michael Douglas', 'Kiefer Sutherland', 'Eva Longoria', 'Martin Donovan', 'Kim Basinger', 'Ritchie Coster', 'Blair Brown', 'David Rasche', 'Kristin Lehman', 'Raynor Scheine', 'Chuck Shamata', 'Paul Calderon', 'Clark Johnson', 'Raoul Bhaneja', 'Yanna McIntosh']",2006-04-19,"['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Major Studio Partners', 'Regency Enterprises', 'Epsilon Motion Pictures', 'New Regency Pictures', 'Sentinel Productions', 'Furthur Films']",108.0,12.915358,60000000,77920346.0,5.8,230.0,/wUE2EsKkktVz8IiTzrpO6GbI6gh.jpg
1164,588,Silent Hill,"['Horror', 'Mystery']","['monster', 'mother role', 'burning of witches', 'fog', 'suffering', 'darkness', 'sadism', 'supernatural', 'revenge', 'surrealism', 'gore', 'survival', 'good vs evil', 'blood', 'another dimension', 'torture', 'creature', 'violence', 'demon', 'witch burning', 'based on video game', 'dismemberment', 'religious fanatic', 'ghost town', 'sleepwalking']","The eerie and deserted ghost town of Silent Hill draws a young mother desperate to find a cure for her only child's illness. Unable to accept the doctor's diagnosis that her daughter should be permanently institutionalized for psychiatric care, Rose flees with her child, heading for the abandoned town in search of answers – and ignoring the protests of her husband. It's soon clear this place is unlike anywhere she's ever been. It's smothered by fog, inhabited by a variety of strange beings and periodically overcome by a living 'darkness' that literally transforms everything it touches. As Rose searches for her little girl, she begins to learn the history of the strange town and realizes that her daughter is just a pawn in a larger game.",['Christophe Gans'],"['Radha Mitchell', 'Sean Bean', 'Laurie Holden', 'Deborah Kara Unger', 'Kim Coates', 'Tanya Allen', 'Alice Krige', 'Jodelle Ferland', 'Colleen Williams', 'Ron Gabriel', 'Derek Ritschel', 'Eve Crawford', 'Amanda Hiebert', 'Nicky Guadagni', 'Roberto Campanella', 'Maxine Dumont']",2006-04-21,"['Silent Hill DCP Inc.', 'Davis-Films', 'TriStar Pictures', 'Konami']",125.0,7.938457,50000000,97607453.0,6.3,1093.0,/4Zz9cF8S4E7DITosNYh3spybYJb.jpg
1165,956,Mission: Impossible III,"['Adventure', 'Action', 'Thriller']","['berlin', 'cia', 'vatican', 'white house', 'secret identity', 'secret', 'explosive', 'mobile phone', 'map', 'traitor', 'mask', 'honeymoon', 'shanghai', 'pretended murder', 'secret mission', 'letter', 'funeral', 'covered investigation', 'to shoot dead', 'secret agent', 'video', 'stamp', 'hard drive', 'e-mail', 'decipherment', 'suitcase', 'computer', 'revenge', 'murder', 'mission', 'hospital', 'duel', 'disguise', 'celebration', 'good and bad', 'research laboratory', 'blast']","Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.",['J.J. Abrams'],"['Tom Cruise', 'Philip Seymour Hoffman', 'Ving Rhames', 'Billy Crudup', 'Michelle Monaghan', 'Jonathan Rhys Meyers', 'Keri Russell', 'Maggie Q', 'Simon Pegg', 'Eddie Marsan', 'Laurence Fishburne', 'Bahar Soomekh', 'Jeff Chase', 'Michael Berry Jr.', 'Carla Gallo', 'Bellamy Young', 'Paul Keeley', 'Jane Daly', 'Greg Grunberg', 'Sabra Williams', 'Rose Rollins', 'Sasha Alexander', 'Tracy Middendorf', 'Aaron Paul']",2006-05-03,"['Paramount Pictures', 'Cruise/Wagner Productions', 'Studio Babelsberg', 'MI 3 Film', 'China Film Co-Production Corporation', 'China Film Group Corporation (CFGC)', 'The Fourth Production Company Film Group']",126.0,15.687983,150000000,397850012.0,6.5,2062.0,/qjy8ABAbWooV4jLG6UjzDHlv4RB.jpg
1166,503,Poseidon,"['Adventure', 'Action', 'Drama', 'Thriller']","[""new year's eve"", 'fire', 'drowning', 'cataclysm', 'loss of father', 'atlantic ocean', 'ball', 'self-abandonment', 'shipwreck', 'giant wave', 'blackout', 'ship', 'daughter', 'single', 'escape', 'capsized ship']","A packed cruise ship traveling the Atlantic is hit and overturned by a massive wave, compelling the passengers to begin a dramatic fight for their lives.",['Wolfgang Petersen'],"['Kurt Russell', 'Richard Dreyfuss', 'Josh Lucas', 'Jacinda Barrett', 'Emmy Rossum', 'Mike Vogel', 'Mía Maestro', 'Jimmy Bennett', 'Andre Braugher', 'Freddy Rodríguez', 'Kevin Dillon', 'Kirk B.R. Woller', 'Fergie', 'Gabriel Jarret']",2006-05-12,"['Virtual Studios', 'Next Entertainment', 'Warner Bros.', 'Irwin Allen Productions', 'Radiant Productions', 'Synthesis Entertainment']",99.0,6.581669,160000000,181674817.0,5.5,594.0,/yeiCuwMSHLmf7NoYzxiEAjkJHkg.jpg
1167,591,The Da Vinci Code,"['Thriller', 'Mystery']","['paris', 'holy grail', 'christianity', 'monk', 'based on novel', 'zurich', 'secret society', 'louvre', 'curator', 'symbologist', 'opus dei', 'heresy', 'mona lisa', 'freemason', 'conspiracy', 'pentagram', 'tomb', 'catholicism', 'cryptologist', 'iconography', 'albino', 'sect']","When the curator of the Louvre is found murdered in the famed museum's hallowed halls, Harvard professor, Robert Langdon and cryptographer, Sophie Neve must untangle a deadly web of deceit involving the works of Leonardo da Vinci.",['Ron Howard'],"['Tom Hanks', 'Audrey Tautou', 'Ian McKellen', 'Paul Bettany', 'Jean Reno', 'Alfred Molina', 'Jürgen Prochnow', 'Jean-Yves Berteloot', 'Jean-Pierre Marielle', 'Marie-Françoise Audollent', 'Agathe Natanson', 'Tina Maskell', 'Peter Pedrero', 'Seth Gabel', 'Etienne Chicot', 'Mark Roper', 'Andy Robb', ""Dhaffer L'Abidine""]",2006-05-17,"['Columbia Pictures', 'Imagine Entertainment', 'Skylark Productions', 'Government of Malta']",149.0,18.566706,125000000,767820459.0,6.5,2773.0,/5IqaT3fza0Y9vKazjGwDGsNuuS8.jpg
1168,920,Cars,"['Animation', 'Adventure', 'Comedy', 'Family']","['car race', 'car journey', 'auto', 'route 66', 'wrecker', 'porsche', 'retirement', 'media', 'friendship', 'sport', 'rural setting', 'anthropomorphism', 'los angeles', 'road movie', 'aftercreditsstinger', 'duringcreditsstinger']","Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",['John Lasseter'],"['Owen Wilson', 'Paul Newman', 'Bonnie Hunt', 'Larry the Cable Guy', 'Tony Shalhoub', 'Cheech Marin', 'Michael Wallis', 'George Carlin', 'Paul Dooley', 'Jenifer Lewis', 'Guido Quaroni', 'Richard Petty', 'Michael Keaton', 'Katherine Helmond', 'John Ratzenberger', 'Joe Ranft', 'Jeremy Piven', 'Jeremy Clarkson', 'Dale Earnhardt Jr.', 'Mario Andretti', 'Michael Schumacher', 'Jay Leno', 'Tom Hanks', 'Tim Allen', 'Billy Crystal', 'John Goodman', 'Dave Foley', 'Bob Costas', 'Darrell Waltrip', 'Richard Kind', 'Edie McClurg', 'Humpy Wheeler', 'Tom Magliozzi', 'Ray Magliozzi', 'Lynda Petty']",2006-06-08,"['Walt Disney Pictures', 'Pixar Animation Studios']",117.0,18.907948,120000000,461983149.0,6.6,3991.0,/5damnMcRFKSjhCirgX3CMa88MBj.jpg
1169,806,The Omen,"['Drama', 'Horror', 'Thriller']","['monk', 'father son relationship', 'prophecy', 'ambassador', 'nanny', ""devil's son"", 'birthmark', 'omen', 'aggression by animal', 'photography', 'murder', 'hospital', 'pentagram', 'cowardliness', 'church', 'demon', 'death', 'archaeologist', 'good and bad', 'catholicism', 'catholic priest']",A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.,['John Moore'],"['Liev Schreiber', 'Julia Stiles', 'Seamus Davey-Fitzpatrick', 'David Thewlis', 'Pete Postlethwaite', 'Mia Farrow', 'Predrag Bjelac', 'Carlo Sabatini', 'Amy Huck', 'Michael Gambon', 'Giovanni Lombardo Radice', 'Harvey Stephens', 'Tomas Wooler', 'Baby Zikova', 'Baby Morvas', 'Baby Muller', 'Baby Litera']",2006-06-06,"['Twentieth Century Fox Film Corporation', '11:11 Mediaworks']",110.0,5.670679,25000000,119188334.0,5.3,287.0,/kqKHg1qXuaIOhnKmPEF1GLzGrOY.jpg
1170,2044,The Lake House,"['Romance', 'Drama', 'Mystery']","['chicago', 'writing', 'architect', 'future', 'time', 'architecture', 'mysterious letter', 'near future', 'first kiss', 'romantic drama', 'passage of time']","A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",['Alejandro Agresti'],"['Keanu Reeves', 'Sandra Bullock', 'Shohreh Aghdashloo', 'Christopher Plummer', 'Ebon Moss-Bachrach', 'Willeke van Ammelrooy', 'Dylan Walsh', 'Lynn Collins', 'Mike Bacarella', 'Kevin M. Brennan', 'Frank Caeti', 'Aliyah Carr', 'Jennifer Clark', 'Jacob D. Dumelle', 'Scott Elias', 'Lori Ann Gerdisch', 'Cynthia Kaye McWilliams', 'India Neilan', 'Mia Park', 'Jacqueline Williams']",2006-06-16,"['Village Roadshow Pictures', 'Vertigo Entertainment', 'Sound for Film', 'Warner Bros.']",99.0,12.589019,40000000,114830111.0,6.5,689.0,/tHpc1118dYWLnHZleGhwZxRbpae.jpg
